#OK
#SQL= select h.bdmId, h.axis1_x, h.axis1_y , h.axis1_z, h.Mtot, h.Mvir, h.x, h.y, h.z, h.np from miniMDR1..BDMV h where h.snapnum = 85
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-24 20:21:25.629 CEST
#QUERYTIME 73 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,axis1_x,axis1_y,axis1_z,Mtot,Mvir,x,y,z,np
8512143053,0.7683,0.4944,0.4065,4.59600003E11,4.33600004E11,365.8045,439.711,820.5515,50
8512143056,0.5364,-0.6828,0.496,9.1059998E11,9.0190001E11,359.3411,445.5063,822.5737,104
8512143060,-0.3524,0.9097,-0.2198,1.934E12,1.91600001E12,354.1064,455.5784,823.0055,221
8512143061,0.7773,0.6276,0.0426,2.081E11,2.081E11,366.9136,455.9089,829.3033,24
8512143062,0.4362,-0.1165,0.8923,4.77000008E11,4.68300005E11,375.9224,460.8739,831.127,54
8512143063,0.3363,0.2037,0.9195,8.1520001E11,8.0649998E11,385.1462,459.3176,827.9541,93
8512143065,0.0807,0.8716,-0.4835,4.85600002E11,4.68300005E11,380.258,460.5236,831.026,54
8512143073,0.8391,-0.2634,-0.4759,3.72900004E11,3.64200002E11,385.0229,463.1441,833.3994,42
8512143080,-0.1682,0.0983,0.9808,2.81400008E13,5.55E11,377.3217,464.1906,836.6576,64
8512143081,-0.0187,0.0732,0.9971,9.1920001E11,8.1520001E11,391.3104,466.658,828.9993,94
8512143094,0.7053,0.2933,-0.6454,3.03500001E11,3.03500001E11,336.9274,469.1255,822.4414,35
8512143095,-0.2497,-0.0101,0.9683,6.3309998E11,4.85600002E11,365.1953,471.1029,828.717,56
8512143100,0.7935,-0.3265,0.5136,3.15699993E12,3.11300011E12,363.1691,473.0953,824.4882,359
8512143101,-0.2566,0.5177,0.8162,3.64200002E11,3.64200002E11,372.6743,478.2533,824.22,42
8512143102,0.4473,0.5827,-0.6785,2.94799999E11,2.77500002E11,394.6685,480.7979,825.4222,32
8512143112,0.5257,-0.705,0.476,3.90200001E11,3.90200001E11,359.5374,482.1829,824.5221,45
8512143113,0.2626,0.929,-0.2607,2.94799999E11,2.94799999E11,365.0003,485.1445,825.5768,34
8512143114,0.0398,-0.6595,0.7507,2.21100009E12,2.18499999E12,376.2627,487.3281,824.6383,252
8512143115,0.2951,-0.7282,0.6186,1.76500003E13,1.63600002E13,394.6024,481.583,822.3571,1887
8512143117,0.684,0.2688,0.6782,4.6219998E12,4.4319999E12,351.6257,484.9972,824.1354,511
8512143118,0.6309,-0.6709,0.3898,1.73399998E11,1.73399998E11,361.6918,489.3462,823.1916,20
8512143120,0.6528,0.2379,0.7192,4.94300004E11,3.12200004E11,376.4418,489.0266,820.5886,36
8512143121,0.4869,0.7853,-0.3824,6.417E11,6.417E11,378.8224,490.5667,820.5717,74
8512143122,0.8839,0.4594,-0.0875,4.77000008E11,4.77000008E11,397.3004,486.0726,821.4746,55
8512143127,-0.0659,0.0647,0.9957,3.20900006E11,3.20900006E11,344.3305,495.6967,823.6257,37
8512143128,0.4742,0.1175,0.8725,9.5390001E11,9.4529998E11,377.6805,491.6895,823.7617,109
8512143155,-0.6906,0.0267,0.7227,4.33600004E11,4.33600004E11,363.74,420.9382,826.7751,50
8512143163,0.9599,0.1894,-0.2069,2.16800002E11,2.16800002E11,362.7521,424.6689,823.4945,25
8512143167,0.456,0.3919,0.7991,1.00600001E12,1.00600001E12,362.455,428.9226,820.6765,116
8512143168,0.9522,0.3035,-0.0337,3.295E11,3.20900006E11,364.639,431.8074,823.2644,37
8512143172,-0.0221,-0.147,0.9889,1.19699997E12,1.17899998E12,350.3896,436.7322,822.4263,136
8512143173,0.2492,0.6628,-0.7061,3.46900005E11,3.46900005E11,394.7523,432.1325,823.8843,40
8512143174,-0.723,0.6498,0.2346,5.20300003E11,5.20300003E11,396.4485,431.8573,823.8082,60
8512143181,-0.033,0.9159,-0.4,2.34200007E11,2.25500004E11,361.6514,436.085,821.8021,26
8512143182,-0.15,-0.4506,0.88,3.64200002E11,3.64200002E11,363.5125,435.2224,820.6921,42
8512143184,0.4522,0.6012,-0.6588,1.99500005E11,1.90800003E11,366.2173,436.1439,820.9847,22
8512143185,-0.3763,-0.1639,0.9119,6.2440001E11,5.7240001E11,368.003,434.8315,824.0186,66
8512143191,0.5992,0.5504,0.5814,4.16300007E11,4.07600005E11,396.1336,442.117,827.2349,47
8512143194,0.6461,-0.546,0.5333,5.55E11,5.55E11,392.213,446.5224,827.0043,64
8512143199,0.1122,-0.6406,0.7597,2.34200007E11,1.99500005E11,359.4974,446.6232,823.3441,23
8512143200,-0.2147,0.9577,0.1918,4.33600004E11,4.33600004E11,360.4687,444.0319,823.9615,50
8512143207,0.348,0.7862,-0.5106,1.73399998E11,1.73399998E11,354.2327,448.7403,821.8072,20
8512143208,-0.8032,0.3235,0.5003,1.82100001E11,1.73399998E11,379.0013,458.1211,829.4733,20
8512143209,0.5352,-0.4667,0.7041,1.35300003E12,1.11000001E12,396.1779,455.747,828.2228,128
8512143212,0.2162,0.1806,0.9595,1.02299999E12,1.02299999E12,353.601,453.9787,822.4736,118
8512143216,0.4047,0.6505,-0.6427,7.8050001E11,7.7179997E11,366.6971,459.8459,829.6526,89
8512143217,-0.1401,-0.3955,0.9077,9.7999998E11,9.3660001E11,377.7654,462.9388,834.2288,108
8512143218,-0.5212,-0.125,0.8442,7.9780001E11,2.86200005E11,385.1153,464.2479,835.769,33
8512143219,0.9671,0.2512,0.0401,1.85599997E12,1.75999995E12,389.4338,463.1896,829.9425,203
8512143231,-0.1728,0.3584,0.9174,2.51500003E11,2.42800001E11,357.0159,468.5325,824.513,28
8512143232,-0.1,0.867,-0.4881,2.593E12,2.56700003E12,365.1678,470.7235,826.9265,296
8512143233,-0.7203,0.4526,0.5257,4.5359998E12,4.23200005E12,369.3729,469.5585,831.2103,488
8512143234,0.6771,0.5337,-0.5066,5.0209997E12,4.9949998E12,396.644,469.7833,825.4064,576
8512143246,0.0475,0.9723,-0.2291,4.51000009E11,4.51000009E11,369.4368,473.3744,829.1095,52
8512143247,0.0298,0.8815,0.4712,1.90800003E11,1.90800003E11,390.5239,479.7448,828.585,22
8512143253,0.199,0.0858,0.9762,4.85600002E11,4.77000008E11,340.8852,483.6364,823.303,55
8512143254,0.0959,0.9886,0.1157,6.417E11,6.1569997E11,376.3503,487.5249,824.1688,71
8512143256,0.8771,0.4554,-0.1529,4.59600003E11,3.81600006E11,376.368,488.85,820.6481,44
8512143257,-0.1948,-0.1638,0.9671,7.9780001E11,7.8050001E11,395.6477,484.9367,822.8412,90
8512143264,0.9043,-0.1619,0.395,2.081E11,2.081E11,338.891,492.4395,821.4415,24
8512143265,0.8492,-0.4611,0.2573,3.38200003E11,3.38200003E11,343.5478,489.978,822.2814,39
8512143266,0.6118,-0.288,0.7367,6.417E11,6.417E11,350.644,492.225,823.1497,74
8512143267,0.7683,-0.5859,0.2578,4.51000009E11,4.42300006E11,358.6355,494.2722,825.4808,51
8512143306,0.5676,-0.124,0.8139,4.07600005E11,4.07600005E11,380.8703,425.2781,828.2042,47
8512143307,0.1621,0.9414,-0.2957,4.42300006E11,4.42300006E11,382.0041,428.2089,828.7135,51
8512143310,0.3169,0.5628,-0.7634,4.4579999E12,3.52999991E12,367.7518,433.4809,825.5072,407
8512143311,0.6923,0.6744,0.2566,5.03000007E11,3.12200004E11,367.5502,434.3032,824.6258,36
8512143312,-0.4644,0.8834,-0.0625,6.5910001E11,6.5910001E11,357.3517,438.7611,823.3951,76
8512143325,0.3351,0.5818,0.7411,2.51500003E11,2.51500003E11,378.1323,437.6924,825.2313,29
8512143333,0.3398,0.1376,0.9304,2.42800001E11,2.34200007E11,355.6296,446.9241,820.9089,27
8512143334,-0.0503,0.9815,-0.1845,1.78600005E12,1.78600005E12,381.2086,456.1705,826.4451,206
8512143335,0.4133,0.8952,-0.1667,4.07600005E11,4.07600005E11,395.9071,451.7255,829.28,47
8512143342,-0.134,0.6909,0.7105,2.94799999E11,2.94799999E11,343.7743,455.4917,822.533,34
8512143343,0.7091,0.5729,-0.4112,4.8479999E12,4.796E12,366.155,456.2468,831.8217,553
8512143344,0.2798,0.0624,0.958,6.3309998E11,2.86200005E11,377.5306,463.7249,836.8608,33
8512143353,-0.6531,0.0506,0.7556,2.53199988E12,2.50599991E12,391.4314,466.2715,829.0358,289
8512143360,0.3238,0.1848,0.9279,1.36199995E12,1.36199995E12,332.6303,465.055,820.5328,157
8512143361,0.8146,0.3592,0.4555,3.2259999E12,3.20900012E12,338.5226,464.5959,821.4832,370
8512143362,0.5192,-0.5959,0.6127,5.16E12,5.1250001E12,357.0902,466.9315,823.2982,591
8512143363,0.4078,-0.7396,0.5354,1.73399998E11,1.73399998E11,360.0171,467.7432,826.3868,20
8512143364,0.8161,0.5213,0.2495,1.33599999E12,1.318E12,360.9456,467.7306,827.1795,152
8512143365,0.2104,0.0648,0.9755,1.39600003E12,1.37899999E12,366.7915,470.2684,827.61,159
8512143366,0.5269,0.6778,0.5129,5.8970001E11,5.7240001E11,332.5567,465.9019,822.3556,66
8512143367,0.9527,0.2332,-0.1949,1.90800003E11,1.90800003E11,357.4362,467.4105,823.9766,22
8512143368,-0.2065,0.9717,-0.1145,4.33600004E11,4.16300007E11,381.1866,466.4526,835.1295,48
8512143369,-0.5008,-0.24,0.8316,1.40399996E13,1.39599995E13,392.5619,468.1458,827.2467,1610
8512143379,-0.0655,0.8659,-0.496,3.81600006E11,3.81600006E11,351.0761,476.7155,824.0201,44
8512143380,-0.4223,0.6233,0.6582,2.51500003E11,2.42800001E11,372.6306,471.8416,830.3097,28
8512143384,0.5029,0.6321,-0.5895,3.72900004E11,3.72900004E11,353.5829,482.9761,826.6509,43
8512143385,0.2906,-0.0399,0.956,5.37700008E11,5.29000006E11,354.5813,482.4188,827.9213,61
8512143386,-0.1032,0.7944,0.5986,1.82100001E11,1.82100001E11,369.9246,483.3987,827.2772,21
8512143389,0.4177,0.2713,0.8671,5.6369997E11,5.55E11,376.8229,489.5143,822.006,64
8512143393,0.4875,0.6555,-0.5768,4.77000008E11,4.77000008E11,367.8448,489.3153,825.7247,55
8512143394,0.9223,0.2941,-0.2507,3.0700001E12,3.0700001E12,396.085,484.9359,823.1363,354
8512143399,0.8287,-0.5475,-0.1159,3.46900005E11,3.38200003E11,378.6717,493.343,825.2343,39
8512143419,0.1224,-0.4379,0.8907,1.16199994E12,1.16199994E12,360.7696,425.3204,824.6931,134
8512143420,-0.5571,0.6055,0.5683,2.47200009E12,2.44600013E12,363.5512,423.9568,825.4962,282
8512143422,0.9032,0.2019,0.3788,8.2379997E11,8.2379997E11,368.1125,423.1295,830.669,95
8512143426,0.0018,0.5075,0.8617,2.42800001E11,2.25500004E11,350.4328,436.8804,823.0269,26
8512143427,0.7889,0.5904,0.1703,1.90800003E11,1.90800003E11,362.055,436.5658,821.5204,22
8512143428,0.2391,-0.45,0.8604,3.64200002E11,3.64200002E11,384.2525,432.8653,829.2261,42
8512143429,0.5084,0.0173,0.861,1.73399998E11,1.47399999E11,366.9309,435.1966,823.0076,17
8512143430,0.8979,0.2514,-0.3614,3.55600007E11,2.688E11,367.955,434.6922,824.1743,31
8512143435,0.5759,0.6725,0.4648,2.34200007E11,2.34200007E11,383.9914,437.6015,828.652,27
8512143436,-0.2212,0.582,0.7825,2.60200006E11,2.60200006E11,396.3218,442.6149,828.153,30
8512143442,-0.246,-0.4146,0.8761,6.5910001E11,6.417E11,362.6717,441.9878,822.9627,74
8512143450,0.9842,0.055,0.1682,1.15300001E12,1.13599998E12,361.9524,447.7908,826.1607,131
8512143452,0.8521,-0.5128,-0.1046,2.38500001E12,2.35000011E12,360.3489,452.8736,826.4722,271
8512143457,0.703,-0.369,0.608,2.081E11,2.081E11,393.5735,458.549,829.2289,24
8512143461,0.5326,0.7682,-0.3553,2.34200007E11,2.34200007E11,356.2645,459.7785,823.0762,27
8512143462,0.9671,-0.1936,0.1651,2.42800001E11,2.16800002E11,379.8763,461.299,832.4138,25
8512143475,0.3753,0.7053,-0.6014,6.3309998E11,6.1569997E11,367.9969,469.9127,830.5581,71
8512143476,0.6558,-0.292,0.6962,1.90800003E11,1.90800003E11,382.3674,464.9359,835.8854,22
8512143484,0.221,0.9025,-0.3697,1.64799998E12,7.6320001E11,365.2086,471.4412,828.6702,88
8512143490,0.0648,0.7112,-0.7,2.16800002E11,2.081E11,365.2531,471.9981,827.847,24
8512143491,0.1714,0.783,-0.5979,1.68200005E12,1.68200005E12,363.9132,472.4033,826.1533,194
8512143492,0.213,-0.4729,0.855,1.40499996E12,1.39600003E12,372.881,468.655,833.7618,161
8512143493,0.9754,-0.2104,0.0654,5.46300002E11,5.11700009E11,375.1094,470.2378,833.8955,59
8512143497,0.1967,0.8127,0.5484,3.38200003E11,3.38200003E11,354.8227,480.2596,828.5687,39
8512143498,0.5259,-0.3573,0.7718,2.5580001E12,2.11600002E12,364.9233,471.1323,828.7714,244
8512143501,0.0743,0.7999,0.5956,5.37700008E11,5.20300003E11,338.4911,478.7537,828.2224,60
8512143502,0.5641,0.7274,0.3907,1.10099995E12,6.9380001E11,391.6284,480.6822,827.1535,80
8512143505,-0.1455,-0.0967,0.9846,2.21100009E12,2.19400005E12,355.7369,484.41,827.5551,253
8512143511,0.8205,0.4723,0.3221,2.25500004E11,2.25500004E11,338.2411,490.9826,822.0871,26
8512143512,0.2573,-0.2013,0.9451,1.83E12,1.82099994E12,367.6447,489.0572,826.8054,210
8512143513,-0.2087,0.9646,-0.1612,3.64200002E11,3.64200002E11,397.518,485.08,825.4131,42
8512143518,0.7469,0.6649,-0.0037,2.51500003E11,2.51500003E11,350.6855,492.4689,823.9294,29
8512143519,0.5676,0.3295,0.7545,1.90800003E11,1.47399999E11,359.9282,495.2086,827.7283,17
8512143520,0.0128,0.9432,-0.3321,5.03000007E11,4.77000008E11,384.685,494.44,820.5269,55
8512143547,0.4581,-0.2403,0.8558,1.90800003E11,1.90800003E11,362.8864,424.5007,823.5637,22
8512143548,0.6518,0.1079,-0.7507,1.35300003E12,1.35300003E12,340.3206,426.2096,822.1553,156
8512143549,0.4809,-0.621,0.619,7.8050001E11,7.8050001E11,341.4857,427.3969,821.4696,90
8512143558,0.4004,0.0467,0.9151,4.85600002E11,4.68300005E11,358.8042,438.275,824.983,54
8512143559,0.4291,0.7308,-0.5308,5.9839998E11,5.7240001E11,368.4092,435.004,824.2148,66
8512143560,0.9012,-0.0969,0.4224,1.07499998E12,7.0239997E11,381.7247,432.4589,828.9874,81
8512143564,-0.141,-0.5842,0.7993,4.16300007E11,4.07600005E11,357.5328,441.5927,821.4174,47
8512143565,0.9834,-0.1543,0.0959,1.14500003E12,1.08399998E12,365.74,439.9338,821.0307,125
8512143566,0.5608,0.7969,0.2246,3.295E11,3.295E11,369.3352,437.1149,823.8099,38
8512143571,-0.5079,0.7952,0.3311,1.18800004E12,7.6320001E11,362.0544,442.2346,823.2302,88
8512143577,-0.2653,-0.4885,0.8313,3.64200002E11,3.64200002E11,353.1948,446.2642,820.3757,42
8512143578,-0.3249,0.8793,-0.3483,5.55E11,5.46300002E11,359.7807,447.3479,823.926,63
8512143579,-0.1498,0.7705,-0.6196,3.20900006E11,3.03500001E11,360.5593,444.3523,823.9432,35
8512143580,0.2166,0.698,0.6826,2.688E11,2.51500003E11,396.9967,454.9657,830.5748,29
8512143584,-0.6772,0.2596,0.6885,3.55600007E11,3.55600007E11,353.4771,449.0017,821.359,41
8512143585,0.8441,-0.4005,-0.3565,5.8620002E12,5.8540001E12,384.8415,459.0835,830.2684,675
8512143594,0.7681,-0.5274,0.3631,8.9319997E11,8.9319997E11,355.9687,454.854,824.3769,103
8512143595,0.8297,-0.3899,0.3995,5.9839998E11,5.9839998E11,358.9091,454.0586,826.4678,69
8512143596,0.766,-0.5996,0.2317,3.12200004E11,3.03500001E11,361.9679,457.5471,828.7587,35
8512143597,-0.0159,-0.4163,0.9091,1.07499998E12,1.03199998E12,380.1792,461.5329,832.0443,119
8512143598,0.8845,0.4648,-0.039,6.1569997E11,5.9839998E11,388.5626,460.2653,829.5,69
8512143599,0.4887,0.4354,0.756,6.417E11,6.3309998E11,393.6598,458.9672,830.2034,73
8512143604,-0.2934,0.2433,0.9245,2.688E11,2.60200006E11,337.4655,461.0255,821.8658,30
8512143605,0.8766,-0.1395,0.4605,3.46900005E11,3.46900005E11,353.7568,459.0621,822.2969,40
8512143606,0.2108,0.7644,-0.6092,5.55E11,5.55E11,366.9203,460.9168,830.1166,64
8512143607,0.6082,0.4426,-0.6589,2.61000004E12,2.4629999E12,386.3797,464.3697,834.9545,284
8512143611,0.4259,0.6586,-0.6204,5.03000007E11,5.03000007E11,333.8527,465.2503,821.5292,58
8512143615,-0.2779,0.9168,-0.2866,1.98600006E12,7.5449998E11,369.2419,469.6606,831.2744,87
8512143619,0.8436,-0.3988,0.3595,4.42300006E11,4.33600004E11,342.0325,471.8385,829.3186,50
8512143620,0.978,0.0228,0.2076,3.20900006E11,3.20900006E11,393.6114,474.0173,831.2331,37
8512143626,0.9023,0.1628,0.3992,3.55600007E11,3.46900005E11,334.8638,472.8408,828.79,40
8512143628,0.1478,-0.4306,0.8903,6.417E11,6.417E11,358.0808,480.3583,830.5651,74
8512143629,0.7314,-0.5628,0.3852,4.33600004E11,4.24900002E11,391.8479,480.9377,826.9121,49
8512143630,0.5828,-0.7005,0.4118,3.55600007E11,3.46900005E11,394.5673,481.0748,825.562,40
8512143635,-0.0063,-0.3092,0.951,3.55600007E11,3.55600007E11,390.1641,484.4247,824.3519,41
8512143636,0.8046,0.3613,0.4713,2.86200005E11,2.77500002E11,392.1797,481.6944,825.9797,32
8512143637,-0.6253,-0.0043,0.7804,2.77500002E11,2.34200007E11,396.1663,480.5787,831.7961,27
8512143639,0.769,0.0082,0.6392,7.6320001E11,3.72900004E11,351.582,484.9901,824.1106,43
8512143640,-0.3767,0.339,0.8621,1.99499999E12,1.91600001E12,352.7197,484.9233,827.3461,221
8512143648,-0.348,0.8687,-0.3526,3.55600007E11,3.20900006E11,339.9964,492.4435,824.024,37
8512143649,-0.0173,0.6686,0.7434,2.16800002E11,2.16800002E11,381.6869,493.6624,823.7258,25
8512143673,0.8249,0.3912,-0.408,2.25500004E11,2.16800002E11,340.2724,425.7472,822.9606,25
8512143674,0.2478,-0.2924,0.9236,2.77500002E11,2.60200006E11,340.6262,425.298,823.3088,30
8512143675,0.5126,-0.6509,0.56,2.86200005E11,2.77500002E11,368.8127,422.0325,832.109,32
8512143677,-0.278,0.912,-0.3017,2.77500002E11,2.77500002E11,367.6111,424.2891,829.052,32
8512143689,0.2749,0.8408,-0.4664,3.38200003E11,3.38200003E11,364.8593,435.573,823.9561,39
8512143690,0.5907,-0.7334,0.3365,1.09299997E12,8.7589998E11,367.7823,434.3106,824.5204,101
8512143691,0.6845,0.226,0.6931,2.77500002E11,2.42800001E11,367.4495,433.1721,825.3921,28
8512143692,0.9165,0.1607,0.3664,1.13999998E13,1.06800003E13,381.6812,432.4464,828.9786,1232
8512143697,0.7824,-0.4667,0.4124,3.40000008E12,3.28700002E12,358.73,441.1194,822.2211,379
8512143698,0.4795,0.1259,0.8685,5.9839998E11,5.9839998E11,397.1671,442.8443,829.0816,69
8512143703,0.6703,-0.6266,0.3976,4.85600002E11,3.38200003E11,358.5039,441.3504,822.1534,39
8512143708,0.6027,0.7663,-0.2225,3.46900005E11,3.46900005E11,374.4349,453.6949,829.15,40
8512143714,-0.7115,0.7019,0.0346,5.46300002E11,5.37700008E11,342.8807,453.8138,821.0466,62
8512143715,-0.1892,0.9818,0.0133,3.81600006E11,3.81600006E11,354.5098,448.759,821.7509,44
8512143716,0.9376,0.2901,0.1918,5.7240001E11,5.7240001E11,387.8563,457.4004,830.4041,66
8512143719,0.4859,0.4618,0.7421,1.99500005E11,1.99500005E11,361.2571,453.7853,827.8826,23
8512143720,0.9076,-0.4199,0.0014,2.92199989E12,2.83599988E12,380.601,461.0721,831.4036,327
8512143724,-0.2033,0.3451,0.9163,4.07600005E11,4.07600005E11,342.7637,457.961,823.3512,47
8512143725,0.8264,0.5327,0.1823,2.7139999E12,2.56700003E12,362.1911,457.8658,829.0339,296
8512143726,-0.4993,0.8208,0.2773,2.42800001E11,2.25500004E11,366.9366,458.1359,830.832,26
8512143727,0.2614,0.0697,0.9627,2.34200007E11,1.47399999E11,377.7441,464.3227,837.2073,17
8512143737,-0.4405,0.8561,-0.2702,1.56100002E12,1.23100004E12,377.2758,463.9842,837.0552,142
8512143744,0.3549,0.5015,0.789,3.98900003E11,3.90200001E11,332.8614,466.325,823.3812,45
8512143745,0.211,0.7771,0.5929,2.081E11,2.081E11,375.7736,465.5262,836.5779,24
8512143750,-0.6125,0.5254,0.5906,8.6720001E11,8.6720001E11,339.8085,471.8818,828.8849,100
8512143751,-0.1325,-0.0813,0.9878,1.02299997E13,9.322E12,367.6401,470.2853,832.097,1075
8512143752,0.4661,-0.6238,0.6274,2.94799999E11,2.94799999E11,385.179,470.4925,834.2098,34
8512143757,0.9335,-0.0102,-0.3586,4.16300007E11,4.16300007E11,394.7202,474.471,829.713,48
8512143760,0.7355,0.619,-0.2754,5.03000007E11,5.03000007E11,348.4036,481.7127,827.4026,58
8512143761,0.2746,0.7677,-0.579,2.54999999E12,2.54999999E12,369.2566,482.3856,828.7981,294
8512143766,-0.3535,-0.3675,0.8603,1.07499998E12,1.07499998E12,363.4915,483.2657,828.1726,124
8512143767,-0.6721,0.6713,0.3125,4.16300007E11,3.38200003E11,376.2955,487.3014,825.015,39
8512143770,0.8053,0.0745,0.5882,8.5849997E11,8.5849997E11,369.6227,488.4142,827.1227,99
8512143776,-0.716,0.6972,0.0366,2.94799999E11,2.94799999E11,342.8348,489.9699,823.9496,34
8512143777,-0.2796,0.5254,0.8036,4.07600005E11,3.98900003E11,358.8792,492.958,827.5768,46
8512143782,0.1816,0.7191,-0.6708,2.06399996E12,2.03799999E12,356.8234,495.1159,825.4312,235
8512143811,-0.0646,0.0794,0.9947,2.593E12,2.58400007E12,338.4222,421.1179,821.3869,298
8512143814,0.9714,0.1888,0.144,2.51500003E11,2.34200007E11,372.8658,426.8626,831.8448,27
8512143819,0.2876,0.6874,-0.6669,2.69700012E12,2.6709999E12,358.2497,437.4712,826.1086,308
8512143820,0.5178,0.68,-0.5191,1.73399998E11,1.64800004E11,361.3933,437.0952,822.0242,19
8512143821,0.8885,0.0337,0.4577,3.38200003E11,3.38200003E11,385.9424,432.3508,830.2402,39
8512143825,-0.3583,0.8169,-0.452,4.68300005E11,4.68300005E11,365.5873,436.1413,825.2195,54
8512143826,-0.5543,0.3812,0.7399,2.34200007E11,2.34200007E11,387.302,435.1393,829.711,27
8512143840,0.1244,-0.0433,0.9913,1.90800003E11,1.90800003E11,360.9559,444.839,824.276,22
8512143841,0.3385,0.8032,0.4903,4.77000008E11,4.77000008E11,361.357,445.841,825.8091,55
8512143847,-0.5663,0.7525,0.3361,2.42800001E11,2.42800001E11,361.025,451.2094,828.1052,28
8512143848,0.6059,0.5066,-0.6133,4.77000008E11,2.688E11,365.1366,454.3911,834.8516,31
8512143849,0.6876,0.4862,0.5394,5.6369997E11,5.55E11,363.5399,451.9476,829.3116,64
8512143850,0.4186,0.9077,0.0304,1.90800003E11,1.82100001E11,378.6258,457.7333,829.4625,21
8512143851,-0.7113,0.3885,0.5857,1.14500003E12,1.14500003E12,393.7948,455.8953,830.7348,132
8512143852,0.2107,0.887,-0.411,2.54999999E12,2.54999999E12,396.5754,454.9469,829.9344,294
8512143861,0.2541,0.836,-0.4864,3.72900004E11,3.64200002E11,344.0974,456.013,822.7221,42
8512143862,0.0694,0.7156,-0.695,2.34200007E11,2.34200007E11,380.5804,461.5099,833.016,27
8512143863,-0.738,0.3813,0.5567,3.90200001E11,3.81600006E11,392.9864,458.7912,829.9432,44
8512143866,0.961,-0.1269,-0.2458,1.82100001E11,1.82100001E11,336.5509,461.0219,822.5187,21
8512143867,-0.4834,-0.3034,0.8211,5.711E13,5.4429999E13,377.5979,464.0451,836.218,6276
8512143871,0.0299,0.3368,0.9411,2.081E11,2.081E11,344.0848,465.1544,825.6158,24
8512143872,-0.4794,0.1709,0.8608,1.96900002E12,1.73399998E12,386.7117,464.5552,834.6082,200
8512143878,0.1413,0.8909,0.4316,1.99500005E11,1.99500005E11,332.8324,466.0865,822.6593,23
8512143879,0.1037,0.8587,0.502,2.60200006E11,2.60200006E11,346.2722,466.996,825.1921,30
8512143880,-0.0809,-0.1921,0.978,6.07E11,6.07E11,363.0629,468.3005,829.3939,70
8512143881,0.524,0.7933,0.31,1.26599994E12,1.23100004E12,374.2563,465.9711,837.4163,142
8512143882,0.9373,-0.3475,0.0268,4.11099988E12,1.61299995E12,377.1223,464.1242,836.8029,186
8512143885,0.9896,0.0773,0.1217,1.15300001E12,1.15300001E12,333.4178,466.8664,824.4086,133
8512143886,0.3863,0.8627,-0.3263,1.82100001E11,1.64800004E11,356.7955,469.4909,827.3633,19
8512143887,-0.0856,-0.0623,0.9944,2.25500004E11,2.25500004E11,378.1981,465.6791,835.1848,26
8512143888,0.4908,0.5136,0.7038,5.29000006E11,5.29000006E11,381.2414,467.4431,834.71,61
8512143889,0.7029,-0.4451,0.5548,3.12200004E11,2.94799999E11,391.643,466.9935,829.4056,34
8512143895,-0.3068,0.8468,0.4344,1.28400006E12,1.26599994E12,352.4595,475.6356,830.7287,146
8512143896,0.1859,0.6478,-0.7388,1.37899999E12,1.37000006E12,374.0506,467.8307,835.2218,158
8512143897,-0.0586,0.998,0.0248,6.7640001E11,6.7640001E11,378.6225,467.9868,834.8182,78
8512143898,0.8513,-0.5243,-0.0216,2.77500002E11,2.77500002E11,381.6058,468.0635,834.5868,32
8512143901,-0.5666,-0.2207,0.7939,2.60200006E11,2.60200006E11,355.1875,479.1747,830.9324,30
8512143902,0.3733,-0.488,0.789,4.59600003E11,4.59600003E11,372.8438,472.427,832.449,53
8512143903,0.852,0.3466,0.3924,4.59600003E11,4.59600003E11,375.4336,470.3671,833.2763,53
8512143913,0.7451,0.661,-0.0888,4.33600004E11,4.33600004E11,334.3258,479.4616,829.1727,50
8512143914,-0.1974,0.9072,-0.3716,5.8099997E11,5.7240001E11,348.8275,482.1531,827.7894,66
8512143915,0.2256,-0.767,0.6007,4.42300006E11,4.33600004E11,353.5544,483.1436,827.2816,50
8512143916,-0.4903,0.8401,0.2322,1.08399998E12,1.05800001E12,355.8824,481.1937,830.145,122
8512143917,-0.2719,0.875,-0.4006,1.73399998E11,1.73399998E11,362.1587,482.2635,828.852,20
8512143918,0.6333,-0.0102,0.7738,3.48600009E12,3.43399989E12,395.1067,480.7519,828.5433,396
8512143926,-0.621,0.3968,0.676,5.29000006E11,5.29000006E11,339.909,491.2586,824.4597,61
8512143927,0.8091,0.3563,-0.4674,5.37700008E11,4.94300004E11,396.3172,484.7177,824.0013,57
